episode,reward,coverage_pct,epsilon,q_states
821,186.750,100.00,0.17900,323
822,178.000,100.00,0.17800,323
823,190.050,100.00,0.17700,323
824,182.050,100.00,0.17600,323
825,184.450,100.00,0.17500,323
826,181.400,100.00,0.17400,323
827,183.250,100.00,0.17300,323
828,176.150,100.00,0.17200,323
829,190.100,100.00,0.17100,323
830,175.150,100.00,0.17000,323
831,187.800,100.00,0.16900,323
832,189.200,100.00,0.16800,323
833,194.150,100.00,0.16700,323
834,187.200,100.00,0.16600,323
835,174.450,100.00,0.16500,323
836,184.100,100.00,0.16400,323
837,175.200,100.00,0.16300,323
838,184.500,100.00,0.16200,323
839,168.300,100.00,0.16100,323
840,188.200,100.00,0.16000,323
841,178.150,100.00,0.15900,323
842,186.800,100.00,0.15800,323
843,177.550,100.00,0.15700,323
844,171.200,100.00,0.15600,323
845,185.000,100.00,0.15500,323
846,187.100,100.00,0.15400,323
847,181.400,100.00,0.15300,323
848,188.300,100.00,0.15200,323
849,182.050,100.00,0.15100,323
850,189.600,100.00,0.15000,323
851,194.050,100.00,0.14900,323
852,180.000,100.00,0.14800,323
853,178.100,100.00,0.14700,323
854,165.050,100.00,0.14600,323
855,170.400,100.00,0.14500,323
856,188.300,100.00,0.14400,323
857,174.200,100.00,0.14300,323
858,182.000,100.00,0.14200,323
859,182.350,100.00,0.14100,323
860,185.650,100.00,0.14000,323
861,180.350,100.00,0.13900,323
862,188.300,100.00,0.13800,323
863,171.300,100.00,0.13700,323
864,181.050,100.00,0.13600,323
865,186.200,100.00,0.13500,323
866,179.200,100.00,0.13400,323
867,184.950,100.00,0.13300,323
868,191.550,100.00,0.13200,323
869,179.250,100.00,0.13100,323
870,184.750,100.00,0.13000,323
871,173.600,100.00,0.12900,323
872,197.300,100.00,0.12800,323
873,179.800,100.00,0.12700,323
874,182.250,100.00,0.12600,323
875,185.200,100.00,0.12500,323
876,200.000,100.00,0.12400,323
877,175.750,100.00,0.12300,323
878,187.900,100.00,0.12200,323
879,180.550,100.00,0.12100,323
880,180.750,100.00,0.12000,323
881,174.700,100.00,0.11900,323
882,193.200,100.00,0.11800,323
883,180.750,100.00,0.11700,323
884,170.000,100.00,0.11600,323
885,195.350,100.00,0.11500,323
886,183.000,100.00,0.11400,323
887,185.100,100.00,0.11300,323
888,183.200,100.00,0.11200,323
889,186.000,100.00,0.11100,323
890,167.900,100.00,0.11000,323
891,189.050,100.00,0.10900,323
892,183.700,100.00,0.10800,323
893,197.500,100.00,0.10700,323
894,183.850,100.00,0.10600,323
895,181.600,100.00,0.10500,323
896,179.100,100.00,0.10400,323
897,165.200,100.00,0.10300,323
898,185.400,100.00,0.10200,323
899,177.900,100.00,0.10100,323
900,166.350,100.00,0.10000,323
901,190.700,100.00,0.09900,323
902,164.450,100.00,0.09800,323
903,187.900,100.00,0.09700,323
904,184.800,100.00,0.09600,323
905,177.500,100.00,0.09500,323
906,180.950,100.00,0.09400,323
907,191.850,100.00,0.09300,323
908,186.950,100.00,0.09200,323
909,189.200,100.00,0.09100,323
910,172.850,100.00,0.09000,323
911,196.300,100.00,0.08900,323
912,184.050,100.00,0.08800,323
913,174.800,100.00,0.08700,323
914,177.450,100.00,0.08600,323
915,171.650,100.00,0.08500,323
916,188.100,100.00,0.08400,323
917,191.000,100.00,0.08300,323
918,186.100,100.00,0.08200,323
919,171.950,100.00,0.08100,323
920,189.850,100.00,0.08000,323
921,178.250,100.00,0.07900,323
922,183.150,100.00,0.07800,323
923,181.950,100.00,0.07700,323
924,184.450,100.00,0.07600,323
925,182.900,100.00,0.07500,323
926,178.550,100.00,0.07400,323
927,180.750,100.00,0.07300,323
928,184.650,100.00,0.07200,323
929,177.950,100.00,0.07100,323
930,177.350,100.00,0.07000,323
931,186.250,100.00,0.06900,323
932,189.300,100.00,0.06800,323
933,174.550,100.00,0.06700,323
934,191.500,100.00,0.06600,323
935,184.150,100.00,0.06500,323
936,181.550,100.00,0.06400,323
937,164.600,100.00,0.06300,323
938,166.400,100.00,0.06200,323
939,180.150,100.00,0.06100,323
940,172.600,100.00,0.06000,323
941,174.300,100.00,0.05900,323
942,185.300,100.00,0.05800,323
943,171.850,100.00,0.05700,323
944,185.700,100.00,0.05600,323
945,181.500,100.00,0.05500,323
946,189.800,100.00,0.05400,323
947,188.200,100.00,0.05300,323
948,184.000,100.00,0.05200,323
949,195.150,100.00,0.05100,323
950,188.850,100.00,0.05000,323
951,174.400,100.00,0.05000,323
952,188.600,100.00,0.05000,323
953,183.050,100.00,0.05000,323
954,172.550,100.00,0.05000,323
955,183.200,100.00,0.05000,323
956,187.600,100.00,0.05000,323
957,181.550,100.00,0.05000,323
958,186.400,100.00,0.05000,323
959,192.250,100.00,0.05000,323
960,180.400,100.00,0.05000,323
961,179.200,100.00,0.05000,323
962,182.050,100.00,0.05000,323
963,184.100,100.00,0.05000,323
964,171.100,100.00,0.05000,323
965,182.200,100.00,0.05000,323
966,182.850,100.00,0.05000,323
967,167.700,100.00,0.05000,323
968,190.150,100.00,0.05000,323
969,178.350,100.00,0.05000,323
970,184.600,100.00,0.05000,323
971,184.000,100.00,0.05000,323
972,185.350,100.00,0.05000,323
973,175.750,100.00,0.05000,323
974,186.650,100.00,0.05000,323
975,186.800,100.00,0.05000,323
976,181.800,100.00,0.05000,323
977,187.150,100.00,0.05000,323
978,175.350,100.00,0.05000,323
979,183.500,100.00,0.05000,323
980,163.850,100.00,0.05000,323
981,182.200,100.00,0.05000,323
982,184.950,100.00,0.05000,323
983,180.650,100.00,0.05000,323
984,187.050,100.00,0.05000,323
985,169.400,100.00,0.05000,323
986,161.150,100.00,0.05000,323
987,185.750,100.00,0.05000,323
988,184.900,100.00,0.05000,323
989,169.400,100.00,0.05000,323
990,181.900,100.00,0.05000,323
991,176.050,100.00,0.05000,323
992,189.750,100.00,0.05000,323
993,190.600,100.00,0.05000,323
994,180.300,100.00,0.05000,323
995,188.100,100.00,0.05000,323
996,180.900,100.00,0.05000,323
997,183.300,100.00,0.05000,323
998,182.850,100.00,0.05000,323
999,186.550,100.00,0.05000,323
1000,172.950,100.00,0.05000,323
1001,179.200,100.00,0.05000,323
1002,174.850,100.00,0.05000,323
1003,181.650,100.00,0.05000,323
1004,190.500,100.00,0.05000,323
1005,193.100,100.00,0.05000,323
1006,182.200,100.00,0.05000,323
1007,183.500,100.00,0.05000,323
1008,183.000,100.00,0.05000,323
1009,187.950,100.00,0.05000,323
1010,175.550,100.00,0.05000,323
1011,187.000,100.00,0.05000,323
1012,186.500,100.00,0.05000,323
1013,170.600,100.00,0.05000,323
1014,188.500,100.00,0.05000,323
1015,186.950,100.00,0.05000,323
1016,189.450,100.00,0.05000,323
1017,184.600,100.00,0.05000,323
1018,185.250,100.00,0.05000,323
1019,178.100,100.00,0.05000,323
1020,172.350,100.00,0.05000,323
1021,185.800,100.00,0.05000,323
1022,181.300,100.00,0.05000,323
1023,185.850,100.00,0.05000,323
1024,185.250,100.00,0.05000,323
1025,188.900,100.00,0.05000,323
1026,176.300,100.00,0.05000,323
1027,189.250,100.00,0.05000,323
1028,175.300,100.00,0.05000,323
1029,164.650,100.00,0.05000,323
1030,181.300,100.00,0.05000,323
1031,168.650,100.00,0.05000,323
1032,192.100,100.00,0.05000,323
1033,180.550,100.00,0.05000,323
1034,194.900,100.00,0.05000,323
1035,185.350,100.00,0.05000,323
1036,189.150,100.00,0.05000,323
1037,182.400,100.00,0.05000,323
1038,185.900,100.00,0.05000,323
1039,179.100,100.00,0.05000,323
1040,159.200,100.00,0.05000,323
1041,169.750,100.00,0.05000,323
1042,179.950,100.00,0.05000,323
1043,182.450,100.00,0.05000,323
1044,184.250,100.00,0.05000,323
1045,186.650,100.00,0.05000,323
1046,180.350,100.00,0.05000,323
1047,181.750,100.00,0.05000,323
1048,179.350,100.00,0.05000,323
1049,193.250,100.00,0.05000,323
1050,183.800,100.00,0.05000,323
1051,183.650,100.00,0.05000,323
1052,182.650,100.00,0.05000,323
1053,183.650,100.00,0.05000,323
1054,186.750,100.00,0.05000,323
1055,180.850,100.00,0.05000,323
1056,185.150,100.00,0.05000,323
1057,186.900,100.00,0.05000,323
1058,189.800,100.00,0.05000,323
1059,182.900,100.00,0.05000,323
1060,195.750,100.00,0.05000,323
1061,190.950,100.00,0.05000,323
1062,180.450,100.00,0.05000,323
1063,186.150,100.00,0.05000,323
1064,179.800,100.00,0.05000,323
1065,188.000,100.00,0.05000,323
1066,178.350,100.00,0.05000,323
1067,186.000,100.00,0.05000,323
1068,184.100,100.00,0.05000,323
1069,183.550,100.00,0.05000,323
1070,189.300,100.00,0.05000,323
1071,188.300,100.00,0.05000,323
1072,179.050,100.00,0.05000,323
1073,188.800,100.00,0.05000,323
1074,178.650,100.00,0.05000,323
1075,185.200,100.00,0.05000,323
1076,184.450,100.00,0.05000,323
1077,189.150,100.00,0.05000,323
1078,168.800,100.00,0.05000,323
1079,175.550,100.00,0.05000,323
1080,177.650,100.00,0.05000,323
1081,177.000,100.00,0.05000,323
1082,174.750,100.00,0.05000,323
1083,188.200,100.00,0.05000,323
1084,177.950,100.00,0.05000,323
1085,179.900,100.00,0.05000,323
1086,185.900,100.00,0.05000,323
1087,182.600,100.00,0.05000,323
1088,177.250,100.00,0.05000,323
1089,197.200,100.00,0.05000,323
1090,175.150,100.00,0.05000,323
1091,178.550,100.00,0.05000,323
1092,185.150,100.00,0.05000,323
1093,185.250,100.00,0.05000,323
1094,176.350,100.00,0.05000,323
1095,176.300,100.00,0.05000,323
1096,172.950,100.00,0.05000,323
1097,169.550,100.00,0.05000,323
1098,193.400,100.00,0.05000,323
1099,174.750,100.00,0.05000,323
1100,177.250,100.00,0.05000,323
1101,183.600,100.00,0.05000,323
1102,181.850,100.00,0.05000,323
1103,178.650,100.00,0.05000,323
1104,186.850,100.00,0.05000,323
1105,167.350,100.00,0.05000,323
1106,174.800,100.00,0.05000,323
1107,169.700,100.00,0.05000,323
1108,189.450,100.00,0.05000,323
1109,186.050,100.00,0.05000,323
1110,175.700,100.00,0.05000,323
1111,185.350,100.00,0.05000,323
1112,174.950,100.00,0.05000,323
1113,185.100,100.00,0.05000,323
1114,176.600,100.00,0.05000,323
1115,177.550,100.00,0.05000,323
1116,184.000,100.00,0.05000,323
1117,185.550,100.00,0.05000,323
1118,181.350,100.00,0.05000,323
1119,181.650,100.00,0.05000,323
1120,183.750,100.00,0.05000,323
1121,191.350,100.00,0.05000,323
1122,189.000,100.00,0.05000,323
1123,174.400,100.00,0.05000,323
1124,185.050,100.00,0.05000,323
1125,183.800,100.00,0.05000,323
1126,177.900,100.00,0.05000,323
1127,170.450,100.00,0.05000,323
1128,179.050,100.00,0.05000,323
1129,173.300,100.00,0.05000,323
1130,170.100,100.00,0.05000,323
1131,172.350,100.00,0.05000,323
1132,181.000,100.00,0.05000,323
1133,169.900,100.00,0.05000,323
1134,194.150,100.00,0.05000,323
1135,186.550,100.00,0.05000,323
1136,186.750,100.00,0.05000,323
1137,171.650,100.00,0.05000,323
1138,185.000,100.00,0.05000,323
1139,193.350,100.00,0.05000,323
1140,179.150,100.00,0.05000,323
1141,194.500,100.00,0.05000,323
1142,180.800,100.00,0.05000,323
1143,180.050,100.00,0.05000,323
1144,176.000,100.00,0.05000,323
1145,169.800,100.00,0.05000,323
1146,176.800,100.00,0.05000,323
1147,182.200,100.00,0.05000,323
1148,179.900,100.00,0.05000,323
1149,175.300,100.00,0.05000,323
1150,186.650,100.00,0.05000,323
1151,175.900,100.00,0.05000,323
1152,179.650,100.00,0.05000,323
1153,177.050,100.00,0.05000,323
1154,179.250,100.00,0.05000,323
1155,163.450,100.00,0.05000,323
1156,187.700,100.00,0.05000,323
1157,191.450,100.00,0.05000,323
1158,171.850,100.00,0.05000,323
1159,178.550,100.00,0.05000,323
1160,187.950,100.00,0.05000,323
1161,181.050,100.00,0.05000,323
1162,182.250,100.00,0.05000,323
1163,185.250,100.00,0.05000,323
1164,189.550,100.00,0.05000,323
1165,190.750,100.00,0.05000,323
1166,179.200,100.00,0.05000,323
1167,189.400,100.00,0.05000,323
1168,187.400,100.00,0.05000,323
1169,190.650,100.00,0.05000,323
1170,176.050,100.00,0.05000,323
1171,176.850,100.00,0.05000,323
1172,187.400,100.00,0.05000,323
1173,180.050,100.00,0.05000,323
1174,178.050,100.00,0.05000,323
1175,167.150,100.00,0.05000,323
1176,177.950,100.00,0.05000,323
1177,182.350,100.00,0.05000,323
1178,180.800,100.00,0.05000,323
1179,177.450,100.00,0.05000,323
1180,176.850,100.00,0.05000,323
1181,185.850,100.00,0.05000,323
1182,183.850,100.00,0.05000,323
1183,177.500,100.00,0.05000,323
1184,176.950,100.00,0.05000,323
1185,169.150,100.00,0.05000,323
1186,189.050,100.00,0.05000,323
1187,181.950,100.00,0.05000,323
1188,176.700,100.00,0.05000,323
1189,190.950,100.00,0.05000,323
1190,182.850,100.00,0.05000,323
1191,178.300,100.00,0.05000,323
1192,184.700,100.00,0.05000,323
1193,174.650,100.00,0.05000,323
1194,176.750,100.00,0.05000,323
1195,183.500,100.00,0.05000,323
1196,189.050,100.00,0.05000,323
1197,186.900,100.00,0.05000,323
1198,176.150,100.00,0.05000,323
1199,193.000,100.00,0.05000,323
1200,199.450,100.00,0.05000,323
1201,185.500,100.00,0.05000,323
1202,182.450,100.00,0.05000,323
1203,185.900,100.00,0.05000,323
1204,180.450,100.00,0.05000,323
1205,184.300,100.00,0.05000,323
1206,187.750,100.00,0.05000,323
1207,184.100,100.00,0.05000,323
1208,188.900,100.00,0.05000,323
1209,179.800,100.00,0.05000,323
1210,190.700,100.00,0.05000,323
1211,197.950,100.00,0.05000,323
1212,172.150,100.00,0.05000,323
1213,176.250,100.00,0.05000,323
1214,192.050,100.00,0.05000,323
1215,179.300,100.00,0.05000,323
1216,190.050,100.00,0.05000,323
1217,177.750,100.00,0.05000,323
1218,178.100,100.00,0.05000,323
1219,178.350,100.00,0.05000,323
1220,183.900,100.00,0.05000,323
1221,170.000,100.00,0.05000,323
1222,184.150,100.00,0.05000,323
1223,181.350,100.00,0.05000,323
1224,174.600,100.00,0.05000,323
1225,189.600,100.00,0.05000,323
1226,189.700,100.00,0.05000,323
1227,181.650,100.00,0.05000,323
1228,177.200,100.00,0.05000,323
1229,180.300,100.00,0.05000,323
1230,186.350,100.00,0.05000,323
1231,179.150,100.00,0.05000,323
1232,177.100,100.00,0.05000,323
1233,193.300,100.00,0.05000,323
1234,181.800,100.00,0.05000,323
1235,181.200,100.00,0.05000,323
1236,183.000,100.00,0.05000,323
1237,190.750,100.00,0.05000,323
1238,183.550,100.00,0.05000,323
1239,189.350,100.00,0.05000,323
1240,181.000,100.00,0.05000,323
1241,179.150,100.00,0.05000,323
1242,185.550,100.00,0.05000,323
1243,186.250,100.00,0.05000,323
1244,176.550,100.00,0.05000,323
1245,182.150,100.00,0.05000,323
1246,182.950,100.00,0.05000,323
1247,180.550,100.00,0.05000,323
1248,187.700,100.00,0.05000,323
1249,190.400,100.00,0.05000,323
1250,188.500,100.00,0.05000,323
1251,188.400,100.00,0.05000,323
1252,192.950,100.00,0.05000,323
1253,173.050,100.00,0.05000,323
1254,184.350,100.00,0.05000,323
1255,177.950,100.00,0.05000,323
1256,175.700,100.00,0.05000,323
1257,180.650,100.00,0.05000,323
1258,189.600,100.00,0.05000,323
1259,175.200,100.00,0.05000,323
1260,182.350,100.00,0.05000,323
1261,188.400,100.00,0.05000,323
1262,192.600,100.00,0.05000,323
1263,187.350,100.00,0.05000,323
1264,186.400,100.00,0.05000,323
1265,182.450,100.00,0.05000,323
1266,184.300,100.00,0.05000,323
1267,178.350,100.00,0.05000,323
1268,180.900,100.00,0.05000,323
1269,183.300,100.00,0.05000,323
1270,182.850,100.00,0.05000,323
1271,176.600,100.00,0.05000,323
1272,181.000,100.00,0.05000,323
1273,183.550,100.00,0.05000,323
1274,190.650,100.00,0.05000,323
1275,189.550,100.00,0.05000,323
1276,182.900,100.00,0.05000,323
1277,182.600,100.00,0.05000,323
1278,186.900,100.00,0.05000,323
1279,169.050,100.00,0.05000,323
1280,178.850,100.00,0.05000,323
1281,190.950,100.00,0.05000,323
1282,175.650,100.00,0.05000,323
1283,172.150,100.00,0.05000,323
1284,180.750,100.00,0.05000,323
1285,193.150,100.00,0.05000,323
1286,180.500,100.00,0.05000,323
1287,186.200,100.00,0.05000,323
1288,174.300,100.00,0.05000,323
1289,186.650,100.00,0.05000,323
1290,185.250,100.00,0.05000,323
1291,180.050,100.00,0.05000,323
1292,182.900,100.00,0.05000,323
1293,181.850,100.00,0.05000,323
1294,178.450,100.00,0.05000,323
1295,182.400,100.00,0.05000,323
1296,185.550,100.00,0.05000,323
1297,187.100,100.00,0.05000,323
1298,183.400,100.00,0.05000,323
1299,180.050,100.00,0.05000,323
1300,180.850,100.00,0.05000,323
1301,179.250,100.00,0.05000,323
1302,179.150,100.00,0.05000,323
1303,191.350,100.00,0.05000,323
1304,181.850,100.00,0.05000,323
1305,173.350,100.00,0.05000,323
1306,181.200,100.00,0.05000,323
1307,164.950,100.00,0.05000,323
1308,168.950,100.00,0.05000,323
1309,177.200,100.00,0.05000,323
1310,182.500,100.00,0.05000,323
1311,181.000,100.00,0.05000,323
1312,191.450,100.00,0.05000,323
1313,182.450,100.00,0.05000,323
1314,186.450,100.00,0.05000,323
1315,186.900,100.00,0.05000,323
1316,181.000,100.00,0.05000,323
1317,175.950,100.00,0.05000,323
1318,186.800,100.00,0.05000,323
1319,183.700,100.00,0.05000,323
1320,184.850,100.00,0.05000,323
1321,190.950,100.00,0.05000,323
1322,186.400,100.00,0.05000,323
1323,191.250,100.00,0.05000,323
1324,192.950,100.00,0.05000,323
1325,192.800,100.00,0.05000,323
1326,186.700,100.00,0.05000,323
1327,182.100,100.00,0.05000,323
1328,179.300,100.00,0.05000,323
1329,192.550,100.00,0.05000,323
1330,190.400,100.00,0.05000,323
1331,181.500,100.00,0.05000,323
1332,185.700,100.00,0.05000,323
1333,176.750,100.00,0.05000,323
1334,179.650,100.00,0.05000,323
1335,179.250,100.00,0.05000,323
1336,192.200,100.00,0.05000,323
1337,171.950,100.00,0.05000,323
1338,186.550,100.00,0.05000,323
1339,181.900,100.00,0.05000,323
1340,177.950,100.00,0.05000,323
1341,176.800,100.00,0.05000,323
1342,190.050,100.00,0.05000,323
1343,182.900,100.00,0.05000,323
1344,178.350,100.00,0.05000,323
1345,176.950,100.00,0.05000,323
1346,176.050,100.00,0.05000,323
1347,180.100,100.00,0.05000,323
1348,178.300,100.00,0.05000,323
1349,180.900,100.00,0.05000,323
1350,182.950,100.00,0.05000,323
1351,190.350,100.00,0.05000,323
1352,178.600,100.00,0.05000,323
1353,184.400,100.00,0.05000,323
1354,178.250,100.00,0.05000,323
1355,183.950,100.00,0.05000,323
1356,178.350,100.00,0.05000,323
1357,180.150,100.00,0.05000,323
1358,181.250,100.00,0.05000,323
1359,176.850,100.00,0.05000,323
1360,183.800,100.00,0.05000,323
1361,183.750,100.00,0.05000,323
1362,183.750,100.00,0.05000,323
1363,177.300,100.00,0.05000,323
1364,178.050,100.00,0.05000,323
1365,178.800,100.00,0.05000,323
1366,180.050,100.00,0.05000,323
1367,179.450,100.00,0.05000,323
1368,182.200,100.00,0.05000,323
1369,174.100,100.00,0.05000,323
1370,173.650,100.00,0.05000,323
1371,182.200,100.00,0.05000,323
1372,185.950,100.00,0.05000,323
1373,194.150,100.00,0.05000,323
1374,183.900,100.00,0.05000,323
1375,178.150,100.00,0.05000,323
1376,184.450,100.00,0.05000,323
1377,179.050,100.00,0.05000,323
1378,184.250,100.00,0.05000,323
1379,191.400,100.00,0.05000,323
1380,189.550,100.00,0.05000,323
1381,186.400,100.00,0.05000,323
1382,179.700,100.00,0.05000,323
1383,165.400,100.00,0.05000,323
1384,185.100,100.00,0.05000,323
1385,187.350,100.00,0.05000,323
1386,174.600,100.00,0.05000,323
1387,177.950,100.00,0.05000,323
1388,186.350,100.00,0.05000,323
1389,179.250,100.00,0.05000,323
1390,181.000,100.00,0.05000,323
1391,177.700,100.00,0.05000,323
1392,179.400,100.00,0.05000,323
1393,180.450,100.00,0.05000,323
1394,173.000,100.00,0.05000,323
1395,175.950,100.00,0.05000,323
1396,192.600,100.00,0.05000,323
1397,184.450,100.00,0.05000,323
1398,198.600,100.00,0.05000,323
1399,185.050,100.00,0.05000,323
1400,181.050,100.00,0.05000,323
1401,196.600,100.00,0.05000,323
1402,181.450,100.00,0.05000,323
1403,181.450,100.00,0.05000,323
1404,175.550,100.00,0.05000,323
1405,169.900,100.00,0.05000,323
1406,180.200,100.00,0.05000,323
1407,186.350,100.00,0.05000,323
1408,171.200,100.00,0.05000,323
1409,182.350,100.00,0.05000,323
1410,174.950,100.00,0.05000,323
1411,185.300,100.00,0.05000,323
1412,184.400,100.00,0.05000,323
1413,184.100,100.00,0.05000,323
1414,178.950,100.00,0.05000,323
1415,183.050,100.00,0.05000,323
1416,185.900,100.00,0.05000,323
1417,189.450,100.00,0.05000,323
1418,178.350,100.00,0.05000,323
1419,182.750,100.00,0.05000,323
1420,184.950,100.00,0.05000,323
1421,185.350,100.00,0.05000,323
1422,185.500,100.00,0.05000,323
1423,174.750,100.00,0.05000,323
1424,191.400,100.00,0.05000,323
1425,181.950,100.00,0.05000,323
1426,181.550,100.00,0.05000,323
1427,174.450,100.00,0.05000,323
1428,169.150,100.00,0.05000,323
1429,171.450,100.00,0.05000,323
1430,175.350,100.00,0.05000,323
1431,180.750,100.00,0.05000,323
1432,168.500,100.00,0.05000,323
1433,177.150,100.00,0.05000,323
1434,191.050,100.00,0.05000,323
1435,181.600,100.00,0.05000,323
1436,181.600,100.00,0.05000,323
1437,187.050,100.00,0.05000,323
1438,174.600,100.00,0.05000,323
1439,196.850,100.00,0.05000,323
1440,181.450,100.00,0.05000,323
1441,182.250,100.00,0.05000,323
1442,181.000,100.00,0.05000,323
1443,179.350,100.00,0.05000,323
1444,174.500,100.00,0.05000,323
1445,186.000,100.00,0.05000,323
1446,185.350,100.00,0.05000,323
1447,179.650,100.00,0.05000,323
1448,184.600,100.00,0.05000,323
1449,193.250,100.00,0.05000,323
1450,184.650,100.00,0.05000,323
1451,175.900,100.00,0.05000,323
1452,182.700,100.00,0.05000,323
1453,184.000,100.00,0.05000,323
1454,184.100,100.00,0.05000,323
1455,192.300,100.00,0.05000,323
1456,175.050,100.00,0.05000,323
1457,175.000,100.00,0.05000,323
1458,178.500,100.00,0.05000,323
1459,175.850,100.00,0.05000,323
1460,195.650,100.00,0.05000,323
1461,182.900,100.00,0.05000,323
1462,191.200,100.00,0.05000,323
1463,189.250,100.00,0.05000,323
1464,178.550,100.00,0.05000,323
1465,174.550,100.00,0.05000,323
1466,177.850,100.00,0.05000,323
1467,183.850,100.00,0.05000,323
1468,183.550,100.00,0.05000,323
1469,186.750,100.00,0.05000,323
1470,184.300,100.00,0.05000,323
1471,184.900,100.00,0.05000,323
1472,189.150,100.00,0.05000,323
1473,180.600,100.00,0.05000,323
1474,185.000,100.00,0.05000,323
1475,187.750,100.00,0.05000,323
1476,183.950,100.00,0.05000,323
1477,189.450,100.00,0.05000,323
1478,183.150,100.00,0.05000,323
1479,175.300,100.00,0.05000,323
1480,157.200,100.00,0.05000,323
1481,185.850,100.00,0.05000,323
1482,191.100,100.00,0.05000,323
1483,192.250,100.00,0.05000,323
1484,185.550,100.00,0.05000,323
1485,189.900,100.00,0.05000,323
1486,172.350,100.00,0.05000,323
1487,183.750,100.00,0.05000,323
1488,180.400,100.00,0.05000,323
1489,180.050,100.00,0.05000,323
1490,182.400,100.00,0.05000,323
1491,189.300,100.00,0.05000,323
1492,186.000,100.00,0.05000,323
1493,178.900,100.00,0.05000,323
1494,186.200,100.00,0.05000,323
1495,183.050,100.00,0.05000,323
1496,180.100,100.00,0.05000,323
1497,191.050,100.00,0.05000,323
1498,194.450,100.00,0.05000,323
1499,186.150,100.00,0.05000,323
1500,180.050,100.00,0.05000,323
1501,175.100,100.00,0.05000,323
1502,180.600,100.00,0.05000,323
1503,185.400,100.00,0.05000,323
1504,185.050,100.00,0.05000,323
1505,195.250,100.00,0.05000,323
1506,179.250,100.00,0.05000,323
1507,192.500,100.00,0.05000,323
1508,170.150,100.00,0.05000,323
1509,180.100,100.00,0.05000,323
1510,183.350,100.00,0.05000,323
1511,177.000,100.00,0.05000,323
1512,178.500,100.00,0.05000,323
1513,185.550,100.00,0.05000,323
1514,183.050,100.00,0.05000,323
1515,174.350,100.00,0.05000,323
1516,172.850,100.00,0.05000,323
1517,179.750,100.00,0.05000,323
1518,180.100,100.00,0.05000,323
1519,193.500,100.00,0.05000,323
1520,184.000,100.00,0.05000,323
1521,168.050,100.00,0.05000,323
1522,186.300,100.00,0.05000,323
1523,188.150,100.00,0.05000,323
1524,183.250,100.00,0.05000,323
1525,189.200,100.00,0.05000,323
1526,188.850,100.00,0.05000,323
1527,181.650,100.00,0.05000,323
1528,171.000,100.00,0.05000,323
1529,184.700,100.00,0.05000,323
1530,184.850,100.00,0.05000,323
1531,181.850,100.00,0.05000,323
1532,175.550,100.00,0.05000,323
1533,183.650,100.00,0.05000,323
1534,185.750,100.00,0.05000,323
1535,176.700,100.00,0.05000,323
1536,196.250,100.00,0.05000,323
1537,171.700,100.00,0.05000,323
1538,176.550,100.00,0.05000,323
1539,185.200,100.00,0.05000,323
1540,182.650,100.00,0.05000,323
1541,178.150,100.00,0.05000,323
1542,195.150,100.00,0.05000,323
1543,179.400,100.00,0.05000,323
1544,191.050,100.00,0.05000,323
1545,174.550,100.00,0.05000,323
1546,169.450,100.00,0.05000,323
1547,180.450,100.00,0.05000,323
1548,191.800,100.00,0.05000,323
1549,182.850,100.00,0.05000,323
1550,178.100,100.00,0.05000,323
1551,180.250,100.00,0.05000,323
1552,186.350,100.00,0.05000,323
1553,178.250,100.00,0.05000,323
1554,177.150,100.00,0.05000,323
1555,191.850,100.00,0.05000,323
1556,177.250,100.00,0.05000,323
1557,186.750,100.00,0.05000,323
1558,180.950,100.00,0.05000,323
1559,187.900,100.00,0.05000,323
1560,191.650,100.00,0.05000,323
1561,185.700,100.00,0.05000,323
1562,182.750,100.00,0.05000,323
1563,177.050,100.00,0.05000,323
1564,180.500,100.00,0.05000,323
1565,176.850,100.00,0.05000,323
1566,176.200,100.00,0.05000,323
1567,190.900,100.00,0.05000,323
1568,175.250,100.00,0.05000,323
1569,181.600,100.00,0.05000,323
1570,175.450,100.00,0.05000,323
1571,180.550,100.00,0.05000,323
1572,181.900,100.00,0.05000,323
1573,175.900,100.00,0.05000,323
1574,191.700,100.00,0.05000,323
1575,177.000,100.00,0.05000,323
1576,187.050,100.00,0.05000,323
1577,173.600,100.00,0.05000,323
1578,180.100,100.00,0.05000,323
1579,175.400,100.00,0.05000,323
1580,192.700,100.00,0.05000,323
1581,192.800,100.00,0.05000,323
1582,187.850,100.00,0.05000,323
1583,190.950,100.00,0.05000,323
1584,171.450,100.00,0.05000,323
1585,180.400,100.00,0.05000,323
1586,182.150,100.00,0.05000,323
1587,173.900,100.00,0.05000,323
1588,173.850,100.00,0.05000,323
1589,181.750,100.00,0.05000,323
1590,164.200,100.00,0.05000,323
1591,177.150,100.00,0.05000,323
1592,179.150,100.00,0.05000,323
1593,184.500,100.00,0.05000,323
1594,179.450,100.00,0.05000,323
1595,183.000,100.00,0.05000,323
1596,170.550,100.00,0.05000,323
1597,183.600,100.00,0.05000,323
1598,173.150,100.00,0.05000,323
1599,187.700,100.00,0.05000,323
1600,183.750,100.00,0.05000,323
1601,167.400,100.00,0.05000,323
1602,186.900,100.00,0.05000,323
1603,185.250,100.00,0.05000,323
1604,193.400,100.00,0.05000,323
1605,182.750,100.00,0.05000,323
1606,180.050,100.00,0.05000,323
